"rep","n","sce","method","bias_rel_pct","cover_pct","auc"
99,500,4,"IV-GMM",8.20630235301243,100,0.757069133237704
100,500,4,"GLM",4.88953401736407,100,0.739454094292804
100,500,4,"IV-TS",16.828370237982,100,0.639882255631781
100,500,4,"IV-G",22.6217207787084,100,0.739454094292804
100,500,4,"IV-GMM",13.9477018184216,100,0.739454094292804
1,1000,4,"GLM",6.71952755470067,100,0.743272988079339
1,1000,4,"IV-TS",24.0397060731962,0,0.629420784488302
1,1000,4,"IV-G",23.9323385475946,0,0.743272988079339
1,1000,4,"IV-GMM",22.0137113307779,0,0.743272988079339
2,1000,4,"GLM",25.5219975895478,0,0.777027027027027
2,1000,4,"IV-TS",5.76968723655893,100,0.686556160477024
2,1000,4,"IV-G",13.6777281677934,100,0.777027027027027
2,1000,4,"IV-GMM",11.0558005417555,100,0.777027027027027
3,1000,4,"GLM",8.50144172636551,100,0.745656035215075
3,1000,4,"IV-TS",17.9334954888956,0,0.641754494352338
3,1000,4,"IV-G",18.4403761746809,100,0.745656035215075
3,1000,4,"IV-GMM",15.2639491593942,100,0.745656035215075
4,1000,4,"GLM",8.3171922562252,100,0.714384904924902
4,1000,4,"IV-TS",22.3272289724107,0,0.643327283284405
4,1000,4,"IV-G",20.6884730780451,0,0.714384904924902
4,1000,4,"IV-GMM",20.5885942773549,0,0.714384904924902
5,1000,4,"GLM",2.77870301363317,100,0.736214032160442
5,1000,4,"IV-TS",15.1932797700058,100,0.65445927598109
5,1000,4,"IV-G",17.7023782660173,100,0.736214032160442
5,1000,4,"IV-GMM",12.9205261493029,100,0.736214032160442
6,1000,4,"GLM",11.3273799382739,100,0.751548452353607
6,1000,4,"IV-TS",6.28708074282757,100,0.668244335102417
6,1000,4,"IV-G",3.43498785842183,100,0.751548452353607
6,1000,4,"IV-GMM",2.70031684557531,100,0.751548452353607
7,1000,4,"GLM",0.436767877619104,100,0.72925831202046
7,1000,4,"IV-TS",20.4912845623525,0,0.6446547314578
7,1000,4,"IV-G",21.4304948594224,0,0.72925831202046
7,1000,4,"IV-GMM",18.1152595789771,0,0.72925831202046
8,1000,4,"GLM",10.7021064110006,100,0.748809624945892
8,1000,4,"IV-TS",9.13164127028553,100,0.661832348265107
8,1000,4,"IV-G",8.48252728818343,100,0.748809624945892
8,1000,4,"IV-GMM",5.77780035328117,100,0.748809624945892
9,1000,4,"GLM",11.9002325334795,100,0.75271300303598
9,1000,4,"IV-TS",11.9121866496668,100,0.65615108843098
9,1000,4,"IV-G",6.1686911124283,100,0.75271300303598
9,1000,4,"IV-GMM",8.83534141302417,100,0.75271300303598
10,1000,4,"GLM",9.38629578479626,100,0.74893584461922
10,1000,4,"IV-TS",2.83856080967638,100,0.672850245047701
10,1000,4,"IV-G",0.972774625591377,100,0.74893584461922
10,1000,4,"IV-GMM",1.08183582017221,100,0.74893584461922
11,1000,4,"GLM",24.0984366999481,0,0.772569816369508
11,1000,4,"IV-TS",2.0053429363785,100,0.672343057166763
11,1000,4,"IV-G",3.10662692013858,100,0.772569816369508
11,1000,4,"IV-GMM",2.09862010074633,100,0.772569816369508
12,1000,4,"GLM",4.57739954853846,100,0.738795723037423
12,1000,4,"IV-TS",17.1513333550316,0,0.64409967662783
12,1000,4,"IV-G",12.2609062370446,100,0.738795723037423
12,1000,4,"IV-GMM",14.3667060141577,100,0.738795723037423
13,1000,4,"GLM",19.1420774404513,0,0.766665046341305
13,1000,4,"IV-TS",5.17072786599674,100,0.667646963510273
13,1000,4,"IV-G",4.82395221282805,100,0.766665046341305
13,1000,4,"IV-GMM",1.5771095570731,100,0.766665046341305
14,1000,4,"GLM",12.6466255735342,100,0.7540714898577
14,1000,4,"IV-TS",13.4205299679543,100,0.646355085719836
14,1000,4,"IV-G",10.9443718625666,100,0.7540714898577
14,1000,4,"IV-GMM",10.3396194888512,100,0.7540714898577
15,1000,4,"GLM",2.69247302588049,100,0.735461670179136
15,1000,4,"IV-TS",17.2238955277001,0,0.650915437302424
15,1000,4,"IV-G",18.6166257044698,0,0.735461670179136
15,1000,4,"IV-GMM",15.0167239187588,100,0.735461670179136
16,1000,4,"GLM",14.4281596701582,100,0.75674882629108
16,1000,4,"IV-TS",9.5060551174051,100,0.656347809076682
16,1000,4,"IV-G",10.2979541526635,100,0.75674882629108
16,1000,4,"IV-GMM",5.89043509590662,100,0.75674882629108
17,1000,4,"GLM",9.62920988897542,100,0.749141404134469
17,1000,4,"IV-TS",6.29740216917186,100,0.669498381877023
17,1000,4,"IV-G",4.2313257506135,100,0.749141404134469
17,1000,4,"IV-GMM",2.94062427378856,100,0.749141404134469
18,1000,4,"GLM",11.7011210778312,100,0.749344863731656
18,1000,4,"IV-TS",10.840698530002,100,0.656037080712788
18,1000,4,"IV-G",5.41701280134859,100,0.749344863731656
18,1000,4,"IV-GMM",7.3215061883271,100,0.749344863731656
19,1000,4,"GLM",9.50325815802378,100,0.748546006678356
19,1000,4,"IV-TS",12.5960509016966,100,0.651282742948694
19,1000,4,"IV-G",11.9292307094813,100,0.748546006678356
19,1000,4,"IV-GMM",9.2357632656497,100,0.748546006678356
20,1000,4,"GLM",16.1181088915794,0,0.761271148818626
20,1000,4,"IV-TS",10.7627669245402,100,0.664640161791545
20,1000,4,"IV-G",12.0719954695758,100,0.761271148818626
20,1000,4,"IV-GMM",8.3932559729919,100,0.761271148818626
21,1000,4,"GLM",8.68650385655894,100,0.745422489648033
21,1000,4,"IV-TS",6.41089799918277,100,0.665874094202899
21,1000,4,"IV-G",3.70718083589244,100,0.745422489648033
21,1000,4,"IV-GMM",2.79213088317577,100,0.745422489648033
22,1000,4,"GLM",19.8740038305471,0,0.767338099037632
22,1000,4,"IV-TS",10.1376847653689,100,0.658497663285079
22,1000,4,"IV-G",12.2865905720231,100,0.767338099037632
22,1000,4,"IV-GMM",7.11976312728638,100,0.767338099037632
23,1000,4,"GLM",4.81232681543202,100,0.739857456140351
23,1000,4,"IV-TS",26.6605914724826,0,0.625886867905057
23,1000,4,"IV-G",30.2994091100412,0,0.739857456140351
23,1000,4,"IV-GMM",24.8391502698569,0,0.739857456140351
24,1000,4,"GLM",7.16850817297505,100,0.743643146038447
24,1000,4,"IV-TS",0.0353467499641935,100,0.663243848595691
24,1000,4,"IV-G",3.3385606263076,100,0.743643146038447
24,1000,4,"IV-GMM",5.31116473019151,100,0.743643146038447
25,1000,4,"GLM",9.15447197122596,100,0.745971204015587
25,1000,4,"IV-TS",4.86009521141663,100,0.669242454263259
25,1000,4,"IV-G",5.00920390210452,100,0.745971204015587
25,1000,4,"IV-GMM",0.779014325000271,100,0.745971204015587
26,1000,4,"GLM",5.69807557509721,100,0.740827922077922
26,1000,4,"IV-TS",14.4306607686376,100,0.654383116883117
26,1000,4,"IV-G",12.9095947627944,100,0.740827922077922
26,1000,4,"IV-GMM",12.0787080829322,100,0.740827922077922
27,1000,4,"GLM",3.26686508895349,100,0.72388855179652
27,1000,4,"IV-TS",19.1256041095791,0,0.642852457403368
27,1000,4,"IV-G",17.1452917544193,100,0.72388855179652
27,1000,4,"IV-GMM",16.8906961388617,100,0.72388855179652
28,1000,4,"GLM",0.381565189618882,100,0.72877823191285
28,1000,4,"IV-TS",22.3242111611813,0,0.634609434791813
28,1000,4,"IV-G",20.9182622476599,0,0.72877823191285
28,1000,4,"IV-GMM",20.0393808988383,0,0.72877823191285
29,1000,4,"GLM",5.42744844737773,100,0.72024871455676
29,1000,4,"IV-TS",30.619286799554,0,0.622589414663155
29,1000,4,"IV-G",33.8994889934489,0,0.72024871455676
29,1000,4,"IV-GMM",29.4275617990701,0,0.72024871455676
30,1000,4,"GLM",5.28050284210387,100,0.717266326464699
30,1000,4,"IV-TS",18.6137156985255,0,0.641496027388412
30,1000,4,"IV-G",14.1369132576342,100,0.717266326464699
30,1000,4,"IV-GMM",15.5419741189988,100,0.717266326464699
31,1000,4,"GLM",12.3375153041803,100,0.753826277082091
31,1000,4,"IV-TS",6.16509372488113,100,0.660715806895209
31,1000,4,"IV-G",5.71455242603691,100,0.753826277082091
31,1000,4,"IV-GMM",2.86986545959246,100,0.753826277082091
32,1000,4,"GLM",5.74579649363907,100,0.738664215686274
32,1000,4,"IV-TS",19.2468964153649,0,0.646542827657379
32,1000,4,"IV-G",20.5827859165913,0,0.738664215686274
32,1000,4,"IV-GMM",16.7684660749467,100,0.738664215686274
33,1000,4,"GLM",7.39371729706786,100,0.745328460086169
33,1000,4,"IV-TS",14.912480705972,100,0.653075632150522
33,1000,4,"IV-G",15.8729004146497,100,0.745328460086169
33,1000,4,"IV-GMM",12.30722659974,100,0.745328460086169
34,1000,4,"GLM",1.8160702979984,100,0.734116200828157
34,1000,4,"IV-TS",19.7239527018406,0,0.640350025879917
34,1000,4,"IV-G",19.3896813256329,100,0.734116200828157
34,1000,4,"IV-GMM",17.5807988546727,100,0.734116200828157
35,1000,4,"GLM",10.924394776993,100,0.748968625904866
35,1000,4,"IV-TS",5.69866614559766,100,0.66400575537229
35,1000,4,"IV-G",4.28549522360373,100,0.748968625904866
35,1000,4,"IV-GMM",1.94694593368532,100,0.748968625904866
36,1000,4,"GLM",4.38428057270084,100,0.739570703668777
36,1000,4,"IV-TS",17.311489682241,0,0.642458533877098
36,1000,4,"IV-G",18.0743928679739,100,0.739570703668777
36,1000,4,"IV-GMM",15.0317804909062,100,0.739570703668777
37,1000,4,"GLM",13.0750229472458,100,0.753956039864471
37,1000,4,"IV-TS",7.06844601608291,100,0.662848183221013
37,1000,4,"IV-G",3.49341242960124,100,0.753956039864471
37,1000,4,"IV-GMM",3.44080250388537,100,0.753956039864471
38,1000,4,"GLM",1.47203578351903,100,0.726939203354298
38,1000,4,"IV-TS",21.0470819636962,0,0.638282887840671
38,1000,4,"IV-G",25.009233923008,0,0.726939203354298
38,1000,4,"IV-GMM",18.7051242675369,0,0.726939203354298
39,1000,4,"GLM",10.0051775876464,100,0.748792439910738
39,1000,4,"IV-TS",20.8404051580736,0,0.634999236896271
39,1000,4,"IV-G",21.8098797597639,0,0.748792439910738
39,1000,4,"IV-GMM",18.3844424205611,100,0.748792439910738
40,1000,4,"GLM",9.28301027532448,100,0.746851024848277
40,1000,4,"IV-TS",3.55255287882001,100,0.673312231110239
40,1000,4,"IV-G",3.098718544223,100,0.746851024848277
40,1000,4,"IV-GMM",0.0795791185579819,100,0.746851024848277
41,1000,4,"GLM",17.0037300550094,0,0.762170140369256
41,1000,4,"IV-TS",6.36722210864766,100,0.662541264175995
41,1000,4,"IV-G",7.03055148084997,100,0.762170140369256
41,1000,4,"IV-GMM",2.75596960631632,100,0.762170140369256
42,1000,4,"GLM",20.1734926981067,0,0.767307194616977
42,1000,4,"IV-TS",2.83970184933636,100,0.669222308488613
42,1000,4,"IV-G",0.916119255715619,100,0.767307194616977
42,1000,4,"IV-GMM",0.91238083196048,100,0.767307194616977
43,1000,4,"GLM",15.365224981658,0,0.754193577232137
43,1000,4,"IV-TS",15.1016933712951,100,0.641378525470368
43,1000,4,"IV-G",7.56365487133323,100,0.754193577232137
43,1000,4,"IV-GMM",11.2226645615993,100,0.754193577232137
44,1000,4,"GLM",3.97987180800341,100,0.738754941992352
44,1000,4,"IV-TS",13.4198456828272,100,0.650090738220235
44,1000,4,"IV-G",12.6455804460664,100,0.738754941992352
44,1000,4,"IV-GMM",10.618107878189,100,0.738754941992352
45,1000,4,"GLM",7.50915209762584,100,0.743921236018741
45,1000,4,"IV-TS",8.14050366135523,100,0.660047953221144
45,1000,4,"IV-G",3.67721948427377,100,0.743921236018741
45,1000,4,"IV-GMM",4.44620479903515,100,0.743921236018741
46,1000,4,"GLM",8.04778147654099,100,0.742827077064733
46,1000,4,"IV-TS",11.4807091624106,100,0.658560647166182
46,1000,4,"IV-G",6.35821712382797,100,0.742827077064733
46,1000,4,"IV-GMM",8.25006276128557,100,0.742827077064733
47,1000,4,"GLM",0.935536245175439,100,0.731035695374678
47,1000,4,"IV-TS",23.6887266950205,0,0.637284305918779
47,1000,4,"IV-G",27.5771563402216,0,0.731035695374678
47,1000,4,"IV-GMM",21.9336440460679,0,0.731035695374678
48,1000,4,"GLM",5.85105172068063,100,0.741079376176173
48,1000,4,"IV-TS",13.6683030428421,100,0.656732281704338
48,1000,4,"IV-G",10.6363692036405,100,0.741079376176173
48,1000,4,"IV-GMM",10.8443603425868,100,0.741079376176173
49,1000,4,"GLM",13.783069272145,100,0.753709749220953
49,1000,4,"IV-TS",18.3561837685954,0,0.643979489208752
49,1000,4,"IV-G",16.5519908201915,100,0.753709749220953
49,1000,4,"IV-GMM",15.8185829170325,100,0.753709749220953
50,1000,4,"GLM",14.7619513834816,100,0.758693829230997
50,1000,4,"IV-TS",1.99864123210777,100,0.67454660550157
50,1000,4,"IV-G",3.51534384899232,100,0.758693829230997
50,1000,4,"IV-GMM",1.37587530009062,100,0.758693829230997
51,1000,4,"GLM",14.5447861271238,100,0.758564292520346
51,1000,4,"IV-TS",9.4164402769174,100,0.652618683254204
51,1000,4,"IV-G",6.95654874605113,100,0.758564292520346
51,1000,4,"IV-GMM",6.26622886204475,100,0.758564292520346
52,1000,4,"GLM",11.7402923714289,100,0.752131014138948
52,1000,4,"IV-TS",11.3190022277722,100,0.654043332316143
52,1000,4,"IV-G",8.03688197644973,100,0.752131014138948
52,1000,4,"IV-GMM",7.862398672375,100,0.752131014138948
53,1000,4,"GLM",3.28563867884539,100,0.723005131857992
53,1000,4,"IV-TS",21.1344966216678,0,0.642688316523935
53,1000,4,"IV-G",20.230072478251,0,0.723005131857992
53,1000,4,"IV-GMM",19.2856114944444,0,0.723005131857992
54,1000,4,"GLM",12.5011381451387,100,0.75185654625522
54,1000,4,"IV-TS",10.5940168192674,100,0.655750824680284
54,1000,4,"IV-G",5.67437802446434,100,0.75185654625522
54,1000,4,"IV-GMM",7.23241732405545,100,0.75185654625522
55,1000,4,"GLM",10.9809763032809,100,0.751400738700034
55,1000,4,"IV-TS",17.7031867894216,0,0.64048650638575
55,1000,4,"IV-G",18.1926377288388,100,0.751400738700034
55,1000,4,"IV-GMM",15.3920124195896,100,0.751400738700034
56,1000,4,"GLM",4.95567087968967,100,0.740106855761061
56,1000,4,"IV-TS",12.8848564079157,100,0.654614077511274
56,1000,4,"IV-G",7.97867997265408,100,0.740106855761061
56,1000,4,"IV-GMM",9.93648116464824,100,0.740106855761061
57,1000,4,"GLM",7.57501776882177,100,0.744257921790618
57,1000,4,"IV-TS",13.5868014960956,100,0.650310690350706
57,1000,4,"IV-G",13.477246636163,100,0.744257921790618
57,1000,4,"IV-GMM",10.3793105914082,100,0.744257921790618
58,1000,4,"GLM",7.59240017951558,100,0.714949494949495
58,1000,4,"IV-TS",18.5676076474958,0,0.657878787878788
58,1000,4,"IV-G",16.5232383943687,100,0.714949494949495
58,1000,4,"IV-GMM",16.8657287795397,0,0.714949494949495
59,1000,4,"GLM",15.4085849849851,0,0.759987776634071
59,1000,4,"IV-TS",12.4642269973599,100,0.653789243437983
59,1000,4,"IV-G",12.6483899417523,100,0.759987776634071
59,1000,4,"IV-GMM",9.48974061224472,100,0.759987776634071
60,1000,4,"GLM",1.37873441710883,100,0.733304532307855
60,1000,4,"IV-TS",15.3598664153004,100,0.644124793626455
60,1000,4,"IV-G",16.5739488922516,100,0.733304532307855
60,1000,4,"IV-GMM",12.6345065703417,100,0.733304532307855
61,1000,4,"GLM",28.1662341684251,0,0.780911410479517
61,1000,4,"IV-TS",11.4106704108094,100,0.690597884950044
61,1000,4,"IV-G",17.1197061866587,100,0.780911410479517
61,1000,4,"IV-GMM",17.8484375103237,100,0.780911410479517
62,1000,4,"GLM",16.8186931382222,0,0.759729602365979
62,1000,4,"IV-TS",6.72843366242649,100,0.661340775768212
62,1000,4,"IV-G",10.646834008745,100,0.759729602365979
62,1000,4,"IV-GMM",2.80017558448837,100,0.759729602365979
63,1000,4,"GLM",10.411608480671,100,0.749158983685303
63,1000,4,"IV-TS",6.77415329829989,100,0.666904529866783
63,1000,4,"IV-G",7.32095604028756,100,0.749158983685303
63,1000,4,"IV-GMM",3.91330224030155,100,0.749158983685303
64,1000,4,"GLM",23.344702276939,0,0.770562277116478
64,1000,4,"IV-TS",3.42591010904623,100,0.671593851264431
64,1000,4,"IV-G",2.08629865494687,100,0.770562277116478
64,1000,4,"IV-GMM",1.18580059580329,100,0.770562277116478
65,1000,4,"GLM",22.0276681206007,0,0.770175051395547
65,1000,4,"IV-TS",4.41905882086999,100,0.663954861834872
65,1000,4,"IV-G",5.84158530360918,100,0.770175051395547
65,1000,4,"IV-GMM",0.571560136986782,100,0.770175051395547
66,1000,4,"GLM",27.9360316995593,0,0.780293894323105
66,1000,4,"IV-TS",2.54996335151608,100,0.668680642685734
66,1000,4,"IV-G",1.07166674472616,100,0.780293894323105
66,1000,4,"IV-GMM",2.17356877775901,100,0.780293894323105
67,1000,4,"GLM",1.09297059216189,100,0.73262987012987
67,1000,4,"IV-TS",17.4511088613983,0,0.644399350649351
67,1000,4,"IV-G",16.9613043565727,100,0.73262987012987
67,1000,4,"IV-GMM",14.8261070822972,100,0.73262987012987
68,1000,4,"GLM",8.1925391724579,100,0.746770463818298
68,1000,4,"IV-TS",6.40885985211865,100,0.678509308247677
68,1000,4,"IV-G",11.5398122093633,100,0.746770463818298
68,1000,4,"IV-GMM",12.3549186607832,100,0.746770463818298
69,1000,4,"GLM",14.3858200868828,100,0.754949494949495
69,1000,4,"IV-TS",3.14660974741297,100,0.673434343434343
69,1000,4,"IV-G",2.9896588546253,100,0.754949494949495
69,1000,4,"IV-GMM",1.27853108869149,100,0.754949494949495
70,1000,4,"GLM",6.12027851514367,100,0.74214633825079
70,1000,4,"IV-TS",21.3054800419549,0,0.636492360379347
70,1000,4,"IV-G",27.2477541199147,0,0.74214633825079
70,1000,4,"IV-GMM",19.0080858838179,0,0.74214633825079
71,1000,4,"GLM",1.91784958099899,100,0.73380990376317
71,1000,4,"IV-TS",17.1754207730914,0,0.646630896744883
71,1000,4,"IV-G",14.2072000349648,100,0.73380990376317
71,1000,4,"IV-GMM",14.5778044142923,100,0.73380990376317
72,1000,4,"GLM",7.10923451201919,100,0.742753741585517
72,1000,4,"IV-TS",21.078188839807,0,0.636518854976799
72,1000,4,"IV-G",16.2494740624893,100,0.742753741585517
72,1000,4,"IV-GMM",18.2734734155827,100,0.742753741585517
73,1000,4,"GLM",3.98624065086512,100,0.736717411029338
73,1000,4,"IV-TS",22.9072665458309,0,0.633894545821151
73,1000,4,"IV-G",21.405540336972,0,0.736717411029338
73,1000,4,"IV-GMM",20.6365601587951,0,0.736717411029338
74,1000,4,"GLM",13.8070999630994,100,0.757176262710182
74,1000,4,"IV-TS",13.789086180758,100,0.646678230280728
74,1000,4,"IV-G",15.1146311526735,100,0.757176262710182
74,1000,4,"IV-GMM",11.0872490474219,100,0.757176262710182
75,1000,4,"GLM",4.17442482735685,100,0.722239943727405
75,1000,4,"IV-TS",22.7183003341826,0,0.639237866221721
75,1000,4,"IV-G",20.7742004912833,0,0.722239943727405
75,1000,4,"IV-GMM",20.6740245360912,0,0.722239943727405
76,1000,4,"GLM",5.36387732462658,100,0.741014690739624
76,1000,4,"IV-TS",14.3927941501542,100,0.648819120524781
76,1000,4,"IV-G",10.5270674252838,100,0.741014690739624
76,1000,4,"IV-GMM",11.7099390719825,100,0.741014690739624
77,1000,4,"GLM",18.6932599838543,0,0.763446054750403
77,1000,4,"IV-TS",1.62143406296517,100,0.665378421900161
77,1000,4,"IV-G",4.33042787512536,100,0.763446054750403
77,1000,4,"IV-GMM",3.54382369326776,100,0.763446054750403
78,1000,4,"GLM",7.36276335339536,100,0.743675595238095
78,1000,4,"IV-TS",19.055128947234,0,0.646820005175983
78,1000,4,"IV-G",18.2725037009618,100,0.743675595238095
78,1000,4,"IV-GMM",16.4996289909478,100,0.743675595238095
79,1000,4,"GLM",12.6283332230859,100,0.755060522835927
79,1000,4,"IV-TS",6.38219543500131,100,0.66396093988404
79,1000,4,"IV-G",1.85276026006638,100,0.755060522835927
79,1000,4,"IV-GMM",2.64399991593879,100,0.755060522835927
80,1000,4,"GLM",7.93033658210769,100,0.744097141859436
80,1000,4,"IV-TS",7.99531298828445,100,0.661353586785719
80,1000,4,"IV-G",7.71984918280177,100,0.744097141859436
80,1000,4,"IV-GMM",4.45726112285747,100,0.744097141859436
81,1000,4,"GLM",4.41615541428604,100,0.738929146537842
81,1000,4,"IV-TS",21.5660538807283,0,0.636594202898551
81,1000,4,"IV-G",21.3040909319325,0,0.738929146537842
81,1000,4,"IV-GMM",19.4384595175616,0,0.738929146537842
82,1000,4,"GLM",13.2571147754864,100,0.755525020038933
82,1000,4,"IV-TS",11.1245021511268,100,0.65566979110435
82,1000,4,"IV-G",9.26842533324827,100,0.755525020038933
82,1000,4,"IV-GMM",8.18458288372007,100,0.755525020038933
83,1000,4,"GLM",18.02671951026,0,0.764714246250345
83,1000,4,"IV-TS",2.47127865010185,100,0.674198475763337
83,1000,4,"IV-G",1.92681031204243,100,0.764714246250345
83,1000,4,"IV-GMM",1.382989593507,100,0.764714246250345
84,1000,4,"GLM",8.84254544100649,100,0.747633072097705
84,1000,4,"IV-TS",12.0962161213965,100,0.654832027155194
84,1000,4,"IV-G",4.90088036313118,100,0.747633072097705
84,1000,4,"IV-GMM",9.38946555023978,100,0.747633072097705
85,1000,4,"GLM",7.9459886261767,100,0.744430620341964
85,1000,4,"IV-TS",12.6802547170386,100,0.645806906557623
85,1000,4,"IV-G",10.2776617196569,100,0.744430620341964
85,1000,4,"IV-GMM",9.19275198903716,100,0.744430620341964
86,1000,4,"GLM",13.2883012609194,100,0.755549288636577
86,1000,4,"IV-TS",13.7202147573929,100,0.647054616198896
86,1000,4,"IV-G",19.5204447088186,0,0.755549288636577
86,1000,4,"IV-GMM",11.3597029002677,100,0.755549288636577
87,1000,4,"GLM",18.3342268092527,0,0.765074267362505
87,1000,4,"IV-TS",4.17604972611142,100,0.676154154957848
87,1000,4,"IV-G",2.05874473476182,100,0.765074267362505
87,1000,4,"IV-GMM",0.72275938373807,100,0.765074267362505
88,1000,4,"GLM",13.6371878418353,100,0.756906702898551
88,1000,4,"IV-TS",12.0033362725978,100,0.659032091097309
88,1000,4,"IV-G",14.1202911281252,100,0.756906702898551
88,1000,4,"IV-GMM",9.62363458775126,100,0.756906702898551
89,1000,4,"GLM",12.3252113118516,100,0.751280037951285
89,1000,4,"IV-TS",11.8111515404009,100,0.655211758355008
89,1000,4,"IV-G",8.28124558594673,100,0.751280037951285
89,1000,4,"IV-GMM",8.72651712677712,100,0.751280037951285
90,1000,4,"GLM",0.711506486402103,100,0.728163191948239
90,1000,4,"IV-TS",14.0917926722529,100,0.649671590092151
90,1000,4,"IV-G",11.6961733120672,100,0.728163191948239
90,1000,4,"IV-GMM",10.9681684605515,100,0.728163191948239
91,1000,4,"GLM",1.67928269968031,100,0.727556957759289
91,1000,4,"IV-TS",26.4673983219476,0,0.630157260667779
91,1000,4,"IV-G",27.2233693683308,0,0.727556957759289
91,1000,4,"IV-GMM",25.0772335618601,0,0.727556957759289
92,1000,4,"GLM",21.4164690963986,0,0.769572720878114
92,1000,4,"IV-TS",3.39631843422147,100,0.663922559748736
92,1000,4,"IV-G",6.38104921913604,100,0.769572720878114
92,1000,4,"IV-GMM",0.530855658930163,100,0.769572720878114
93,1000,4,"GLM",11.8389517578389,100,0.751601555566313
93,1000,4,"IV-TS",8.16007256917693,100,0.658816220490229
93,1000,4,"IV-G",13.7649779911368,100,0.751601555566313
93,1000,4,"IV-GMM",4.4981897527222,100,0.751601555566313
94,1000,4,"GLM",10.9701254416755,100,0.750727124481277
94,1000,4,"IV-TS",3.1042483813101,100,0.666258990179256
94,1000,4,"IV-G",1.94964931734187,100,0.750727124481277
94,1000,4,"IV-GMM",1.11854654849788,100,0.750727124481277
95,1000,4,"GLM",11.3311700687389,100,0.708139534883721
95,1000,4,"IV-TS",31.5659621590471,0,0.621317829457364
95,1000,4,"IV-G",30.7748892553665,0,0.708139534883721
95,1000,4,"IV-GMM",30.1573841064821,0,0.708139534883721
96,1000,4,"GLM",6.79016305168116,100,0.743098036142242
96,1000,4,"IV-TS",14.0827606960575,100,0.654413008237395
96,1000,4,"IV-G",10.0587173509437,100,0.743098036142242
96,1000,4,"IV-GMM",11.3683618041196,100,0.743098036142242
97,1000,4,"GLM",9.81954482936769,100,0.749032453795569
97,1000,4,"IV-TS",25.1535011776702,0,0.632828514734581
97,1000,4,"IV-G",28.139303008305,0,0.749032453795569
97,1000,4,"IV-GMM",23.4005858543999,0,0.749032453795569
98,1000,4,"GLM",3.86323380890032,100,0.737625877326823
98,1000,4,"IV-TS",23.3876659313995,0,0.634757400061031
98,1000,4,"IV-G",26.7093562233271,0,0.737625877326823
98,1000,4,"IV-GMM",21.3649740858947,0,0.737625877326823
99,1000,4,"GLM",2.1166153327779,100,0.726547314578005
99,1000,4,"IV-TS",21.6116869727558,0,0.636265984654731
99,1000,4,"IV-G",18.5284026770595,100,0.726547314578005
99,1000,4,"IV-GMM",19.534190952318,0,0.726547314578005
100,1000,4,"GLM",17.7612180342665,0,0.764463541415214
100,1000,4,"IV-TS",5.17896212787572,100,0.662188802523375
100,1000,4,"IV-G",4.92880626630338,100,0.764463541415214
100,1000,4,"IV-GMM",1.20366978637251,100,0.764463541415214
1,5000,4,"GLM",7.3387778023255,0,0.743949279790712
1,5000,4,"IV-TS",16.873219408234,0,0.645896991478152
1,5000,4,"IV-G",15.5390448326206,0,0.743949279790712
1,5000,4,"IV-GMM",14.2811168603056,0,0.743949279790712
2,5000,4,"GLM",14.7403476720797,0,0.756895539906103
2,5000,4,"IV-TS",11.9002231446604,0,0.652647365675535
2,5000,4,"IV-G",12.1604305701635,0,0.756895539906103
2,5000,4,"IV-GMM",8.74671790094576,0,0.756895539906103
3,5000,4,"GLM",6.58253205489485,0,0.742659953180156
3,5000,4,"IV-TS",16.7079245914367,0,0.648244970570291
3,5000,4,"IV-G",18.6020025341964,0,0.742659953180156
3,5000,4,"IV-GMM",14.3610194320108,0,0.742659953180156
4,5000,4,"GLM",7.86925302808512,0,0.745164151008174
4,5000,4,"IV-TS",15.0547606973366,0,0.646879378596401
4,5000,4,"IV-G",14.3600907077915,0,0.745164151008174
4,5000,4,"IV-GMM",12.1376011822237,0,0.745164151008174
5,5000,4,"GLM",7.20791082442669,0,0.744365944406121
5,5000,4,"IV-TS",18.3061817351764,0,0.642445346299194
5,5000,4,"IV-G",17.8370801343193,0,0.744365944406121
5,5000,4,"IV-GMM",15.8377262781237,0,0.744365944406121
6,5000,4,"GLM",7.04265419748002,0,0.743635047368848
6,5000,4,"IV-TS",15.2092155372508,0,0.649615198758539
6,5000,4,"IV-G",12.1691791264067,0,0.743635047368848
6,5000,4,"IV-GMM",12.4110087378069,0,0.743635047368848
7,5000,4,"GLM",5.77232867348629,100,0.74077785862025
7,5000,4,"IV-TS",15.8087539736679,0,0.647713173278164
7,5000,4,"IV-G",15.4654713951684,0,0.74077785862025
7,5000,4,"IV-GMM",12.835222619326,0,0.74077785862025
8,5000,4,"GLM",4.78737662241555,100,0.739095949720829
8,5000,4,"IV-TS",13.4785254613755,0,0.654762379251269
8,5000,4,"IV-G",11.6717205704252,0,0.739095949720829
8,5000,4,"IV-GMM",10.7106114170846,0,0.739095949720829
9,5000,4,"GLM",9.71855398468069,0,0.748728437494957
9,5000,4,"IV-TS",13.1627789054424,0,0.651616885317326
9,5000,4,"IV-G",11.5151250187013,0,0.748728437494957
9,5000,4,"IV-GMM",10.2284399981141,0,0.748728437494957
10,5000,4,"GLM",8.08153691549933,0,0.745134163587976
10,5000,4,"IV-TS",13.2793075450478,0,0.652758983928884
10,5000,4,"IV-G",11.1390886088426,0,0.745134163587976
